GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "15001","Hawaii, HI",8,CAEMP25N,1900,"81","   Other services (except government and government enterprises) ","Number of jobs",4468,4769,4877,5325,(D),(D),(D),(D),5692,5378,5519,5563,5621,5849,6036,6021,6155,6334,6471,6098,(D),(D)
 "15001","Hawaii, HI",8,CAEMP25N,2000,"...","  Government and government enterprises ","Number of jobs",12425,12703,12762,12823,12892,13130,13478,13947,14051,13994,13795,13888,14003,14034,14544,14541,14599,14704,16145,15547,15482,15777
 "15001","Hawaii, HI",8,CAEMP25N,2001,"...","   Federal civilian ","Number of jobs",980,1103,1262,1294,1233,1248,1277,1334,1361,1499,1431,1453,1413,1371,1339,1356,1318,1267,1294,1356,1279,1327
 "15001","Hawaii, HI",8,CAEMP25N,2002,"...","   Military ","Number of jobs",1411,1293,1317,1303,1321,1340,1350,1356,1358,1361,1369,1353,1350,1338,1342,1349,1377,1342,1365,1370,1425,1425
 "15001","Hawaii, HI",8,CAEMP25N,2010,"...","   State and local ","Number of jobs",10034,10307,10183,10226,10338,10542,10851,11257,11332,11134,10995,11082,11240,11325,11863,11836,11904,12095,13486,12821,12778,13025
 "15001","Hawaii, HI",8,CAEMP25N,2011,"...","    State government ","Number of jobs",7733,8006,7892,7887,7955,8045,8266,8500,8555,8415,8315,8458,8570,8587,9095,9082,9147,9348,10703,(D),(D),(D)
 "15001","Hawaii, HI",8,CAEMP25N,2012,"...","    Local government ","Number of jobs",2301,2301,2291,2339,2383,2497,2585,2757,2777,2719,2680,2624,2670,2738,2768,2754,2757,2747,2783,(D),(D),(D)
 "15003","Honolulu, HI",8,CAEMP25N,10,"...","Total employment (number of jobs) ","Number of jobs",549294,551417,561497,575802,587504,602414,614631,613189,598467,595767,603580,613440,625445,634617,648010,657796,659037,658341,644819,584173,607535,635342
 "15003","Honolulu, HI",8,CAEMP25N,20,"..."," Wage and salary employment ","Number of jobs",473023,473944,481557,491487,499972,510889,515598,514139,498522,496924,502681,510965,519081,524936,533578,539626,540620,537795,530502,466745,481513,500979
 "15003","Honolulu, HI",8,CAEMP25N,40,"..."," Proprietors employment ","Number of jobs",76271,77473,79940,84315,87532,91525,99033,99050,99945,98843,100899,102475,106364,109681,114432,118170,118417,120546,114317,117428,126022,134363
 "15003","Honolulu, HI",8,CAEMP25N,50,"...","  Farm proprietors employment ","Number of jobs",732,656,627,594,579,554,737,735,736,744,750,746,778,787,822,842,848,839,814,830,829,829
 "15003","Honolulu, HI",8,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",75539,76817,79313,83721,86953,90971,98296,98315,99209,98099,100149,101729,105586,108894,113610,117328,117569,119707,113503,116598,125193,133534
 "15003","Honolulu, HI",8,CAEMP25N,70,"111-112"," Farm employment ","Number of jobs",2828,2819,2917,2685,2531,2385,2167,2069,2120,2352,2717,2582,2717,3027,2910,2804,2799,2988,2396,2274,2517,2552
 "15003","Honolulu, HI",8,CAEMP25N,80,"..."," Nonfarm employment ","Number of jobs",546466,548598,558580,573117,584973,600029,612464,611120,596347,593415,600863,610858,622728,631590,645100,654992,656238,655353,642423,581899,605018,632790
 "15003","Honolulu, HI",8,CAEMP25N,90,"...","  Private nonfarm employment ","Number of jobs",405719,405175,414500,427213,440236,453318,464924,460438,445203,441451,448472,457688,470151,478944,490537,500616,502838,506566,498045,441443,463376,491479
 "15003","Honolulu, HI",8,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities ","Number of jobs",1635,1761,1551,1542,1360,1283,1052,1026,1026,995,987,1019,1072,1118,1028,1097,1026,1010,1002,973,1026,1053
 "15003","Honolulu, HI",8,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction ","Number of jobs",309,267,357,373,427,456,510,607,600,689,570,677,638,576,606,617,477,430,365,433,430,464
 "15003","Honolulu, HI",8,CAEMP25N,300,"22","   Utilities ","Number of jobs",1710,1693,1740,1814,1978,1980,2056,2147,2164,2220,2317,2534,2761,2807,2926,3080,2791,2803,2773,2735,2667,2689
 "15003","Honolulu, HI",8,CAEMP25N,400,"23","   Construction ","Number of jobs",21124,21540,23573,25204,28938,30549,32217,31813,28188,26714,27020,27734,28924,29859,31971,34738,33323,33206,33636,33156,33357,33353
 "15003","Honolulu, HI",8,CAEMP25N,500,"31-33","   Manufacturing ","Number of jobs",14634,13583,13241,13836,13724,13760,14005,13665,13025,12376,12628,12972,13284,13407,13585,13868,13932,13608,12995,11427,11117,11233
 "15003","Honolulu, HI",8,CAEMP25N,600,"42","   Wholesale trade ","Number of jobs",15923,15758,15948,16292,16672,16951,17225,17482,16846,16561,16588,16587,16668,17806,18171,16506,16494,16396,16610,15215,15637,16457
