GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,1500,"61","   Educational services ","Number of jobs",81702,83436,84043,84933,86530,88821,91337,91621,91745,88886,89010,89841,93364,94438,100265,100401,103461,106409,105617,102026,99213,103432
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,1600,"62","   Health care and social assistance ","Number of jobs",143065,146454,146778,148842,151743,157021,163712,167620,170597,174313,176761,186727,191941,198290,207885,212660,212396,213498,215761,202527,207999,210966
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,1700,"71","   Arts, entertainment, and recreation ","Number of jobs",28413,30021,30345,31167,31525,32601,34224,35290,35031,35665,36130,36674,37824,39562,42547,43704,44645,46518,45717,35927,38110,40396
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,1800,"72","   Accommodation and food services ","Number of jobs",77622,78291,78186,78833,79099,80358,81912,83272,81070,83493,85298,87864,90939,93816,97211,100140,101978,103401,106432,78301,84974,95462
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,1900,"81","   Other services (except government and government enterprises) ","Number of jobs",67961,70075,70076,70782,72111,72602,74518,74257,73786,71635,73275,73792,76390,79607,84614,83594,83510,87636,86823,76479,78580,82111
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,2000,"...","  Government and government enterprises ","Number of jobs",130704,133847,132287,129131,129241,131680,133358,133985,133601,134804,132699,133934,135251,137412,137200,138455,138523,139694,139589,134718,134854,138022
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,2001,"...","   Federal civilian ","Number of jobs",18447,18512,17972,17562,17167,16925,17013,17001,17021,18056,16692,16206,15536,15167,15139,15218,15195,15077,15125,15639,15117,14864
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,2002,"...","   Military ","Number of jobs",8132,8242,8145,7511,7116,7305,7055,6895,6963,7184,7321,7211,7142,6991,6919,6863,6741,6706,6691,6598,6569,6263
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,2010,"...","   State and local ","Number of jobs",104125,107093,106170,104058,104958,107450,109290,110089,109617,109564,108686,110517,112573,115254,115142,116374,116587,117911,117773,112481,113168,116895
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,2011,"...","    State government ","Number of jobs",21000,22406,22187,21190,21444,21848,22728,23286,22751,23072,23157,23446,23852,24516,24307,24280,24096,24286,23982,23367,22676,22703
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,2012,"...","    Local government ","Number of jobs",83125,84687,83983,82868,83514,85602,86562,86803,86866,86492,85529,87071,88721,90738,90835,92094,92491,93625,93791,89114,90492,94192
 "15804","Camden, NJ (Metropolitan Division)", ,CAEMP25N,10,"...","Total employment (number of jobs) ","Number of jobs",607283,616318,629923,647714,663146,673869,677889,674774,656265,645865,647183,650420,656711,665643,676844,693012,704740,711172,713115,685147,720912,762170
 "15804","Camden, NJ (Metropolitan Division)", ,CAEMP25N,20,"..."," Wage and salary employment ","Number of jobs",518025,524155,533172,544127,553291,559237,556083,551897,532148,522654,519093,523271,526304,532276,540201,553120,563432,564533,569357,531027,554964,583783
 "15804","Camden, NJ (Metropolitan Division)", ,CAEMP25N,40,"..."," Proprietors employment ","Number of jobs",89258,92163,96751,103587,109855,114632,121806,122877,124117,123211,128090,127149,130407,133367,136643,139892,141308,146639,143758,154120,165948,178387
